bančničino | BANČNIČIN - [pravopis]
bančnikoma | BANČNIK - (vodilni) bančni uslužbenec
bančniškem | BANČNIŠKI - pridevnik od bančnik
bančniških | BANČNIŠKI - pridevnik od bančnik
bančniškim | BANČNIŠKI - pridevnik od bančnik
bančništev | BANČNIŠTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
bančništva | BANČNIŠTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
bančništvi | BANČNIŠTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
bančništvo | gospodarska dejavnost, ki se ukvarja z bančnimi posli
bančništvu | BANČNIŠTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
bandanjema | BANDANJE - [sinonimni]
bandažiraj | BANDAŽIRATI - namestiti bandažo, obvezati
bandažiral | BANDAŽIRATI - namestiti bandažo, obvezati
bandažiram | BANDAŽIRATI - namestiti bandažo, obvezati
bandažiraš | BANDAŽIRATI - namestiti bandažo, obvezati
bandažirat | BANDAŽIRATI - namestiti bandažo, obvezati
bandažista | BANDAŽIST - izdelovalec bandaž
bandažiste | BANDAŽIST - izdelovalec bandaž
bandažisti | BANDAŽIST - izdelovalec bandaž
bandažistk | BANDAŽISTKA - [pravopis]
bandažistu | BANDAŽIST - izdelovalec bandaž
bandažnega | BANDAŽEN - pridevnik od bandaža
bandažnemu | BANDAŽEN - pridevnik od bandaža
bandažnima | BANDAŽEN - pridevnik od bandaža
bandažnimi | BANDAŽEN - pridevnik od bandaža
banderarja | BANDERAR - zastavonoša v ženitovanjskem sprevodu
banderarje | BANDERAR - zastavonoša v ženitovanjskem sprevodu
banderarji | BANDERAR - zastavonoša v ženitovanjskem sprevodu
banderarju | BANDERAR - zastavonoša v ženitovanjskem sprevodu
bandercema | BANDERCE - manjšalnica od bandero
banderilah | BANDERILJA - z zastavicami okrašeno kopje za bikoborbo
banderilam | BANDERILJA - z zastavicami okrašeno kopje za bikoborbo
banderilja | z zastavicami okrašeno kopje za bikoborbo
banderilje | BANDERILJA - z zastavicami okrašeno kopje za bikoborbo
banderilji | BANDERILJA - z zastavicami okrašeno kopje za bikoborbo
banderiljo | BANDERILJA - z zastavicami okrašeno kopje za bikoborbo
banderolah | BANDEROLA - trak z besedilom na srednjeveških slikah ali kipih, napisni trak
banderolam | BANDEROLA - trak z besedilom na srednjeveških slikah ali kipih, napisni trak
banderovca | BANDEROVEC - kdor nese bandero
banderovce | BANDEROVEC - kdor nese bandero
banderovci | BANDEROVEC - kdor nese bandero
banderovcu | BANDEROVEC - kdor nese bandero
banderovec | kdor nese bandero
banditizem | pojavljanje band in njihova zločinska dejavnost, razbojništvo
banditizma | BANDITIZEM - pojavljanje band in njihova zločinska dejavnost, razbojništvo
banditizme | BANDITIZEM - pojavljanje band in njihova zločinska dejavnost, razbojništvo
banditizmi | BANDITIZEM - pojavljanje band in njihova zločinska dejavnost, razbojništvo
banditizmu | BANDITIZEM - pojavljanje band in njihova zločinska dejavnost, razbojništvo
banditkama | BANDITKA - oborožena tatica, razbojnica
banditkami | BANDITKA - oborožena tatica, razbojnica
banditskem | BANDITSKI - nanašajoč se na bandite
banditskih | BANDITSKI - nanašajoč se na bandite
banditskim | BANDITSKI - nanašajoč se na bandite
banditstev | BANDITSTVO
banditstva | BANDITSTVO
banditstvi | BANDITSTVO
banditstvo |
banditstvu | BANDITSTVO
bandoneona | BANDONEON - manjša harmonika z ohišjem kvadratne oblike, zlasti za igranje tanga
bandoneone | BANDONEON - manjša harmonika z ohišjem kvadratne oblike, zlasti za igranje tanga
bandoneoni | BANDONEON - manjša harmonika z ohišjem kvadratne oblike, zlasti za igranje tanga
bandoneonu | BANDONEON - manjša harmonika z ohišjem kvadratne oblike, zlasti za igranje tanga
bandunškem | BANDUNŠKI - [pravopis]
bandunških | BANDUNŠKI - [pravopis]
bandunškim | BANDUNŠKI - [pravopis]
bandurista | BANDURIST - kdor igra na banduro
banduriste | BANDURIST - kdor igra na banduro
banduristi | BANDURIST - kdor igra na banduro
banduristu | BANDURIST - kdor igra na banduro
bandžiskok | [sinonimni]
bangarjema | BANGAR
bangerjema | BANGER - [pravopis]
bangkoškem | BANGKOŠKI - [pravopis]
bangkoških | BANGKOŠKI - [pravopis]
bangkoškim | BANGKOŠKI - [pravopis]
bangovkama | BANGOVKA - [pravopis]
bangovkami | BANGOVKA - [pravopis]
baničinega | BANIČIN - [pravopis]
baničinemu | BANIČIN - [pravopis]
baničinima | BANIČIN - [pravopis]
baničinimi | BANIČIN - [pravopis]
banjaloška | BANJALOŠKI - [pravopis]
banjaloške | BANJALOŠKI - [pravopis]
banjaloški | [pravopis]
banjaloško | BANJALOŠKI - [pravopis]
banjaluška | BANJALUŠKI - [pravopis]
banjaluške | BANJALUŠKI - [pravopis]
banjaluški | [pravopis]
banjaluško | BANJALUŠKI - [pravopis]
banjanovca | BANJANOVEC - epifit, ki raste v vzhodni Indiji in ima drevesnim deblom podobne nadomestne korenine, Ficus bengalensis
banjanovce | BANJANOVEC - epifit, ki raste v vzhodni Indiji in ima drevesnim deblom podobne nadomestne korenine, Ficus bengalensis
banjanovci | BANJANOVEC - epifit, ki raste v vzhodni Indiji in ima drevesnim deblom podobne nadomestne korenine, Ficus bengalensis
banjanovcu | BANJANOVEC - epifit, ki raste v vzhodni Indiji in ima drevesnim deblom podobne nadomestne korenine, Ficus bengalensis
banjanovec | epifit, ki raste v vzhodni Indiji in ima drevesnim deblom podobne nadomestne korenine, Ficus bengalensis
banjastega | BANJAST - podoben banji
banjastemu | BANJAST - podoben banji
banjastima | BANJAST - podoben banji
banjastimi | BANJAST - podoben banji
banjolskem | BANJOLSKI - [pravopis]
banjolskih | BANJOLSKI - [pravopis]
banjolskim | BANJOLSKI - [pravopis]
bankarjema | BANKAR
bankarkama | BANKARKA - [pravopis]
bankarkami | BANKARKA - [pravopis]
bankarstev | BANKARSTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
bankarstva | BANKARSTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
bankarstvi | BANKARSTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
bankarstvo | gospodarska dejavnost, ki se ukvarja z bančnimi posli
bankarstvu | BANKARSTVO - gospodarska dejavnost, ki se ukvarja z bančnimi posli
banketnega | BANKETEN
banketnemu | BANKETEN
banketnima | BANKETEN
banketnimi | BANKETEN
bankirjema | BANKIR - lastnik banke
bankirkama | BANKIRKA - ženska, ki se poklicno ukvarja z bančništvom
bankirkami | BANKIRKA - ženska, ki se poklicno ukvarja z bančništvom
bankirskem | BANKIRSKI - pridevnik od bankir
bankirskih | BANKIRSKI - pridevnik od bankir
bankirskim | BANKIRSKI - pridevnik od bankir
bankirstev | BANKIRSTVO - [pravopis]
bankirstva | BANKIRSTVO - [pravopis]
bankirstvi | BANKIRSTVO - [pravopis]
bankirstvo | [pravopis]
bankirstvu | BANKIRSTVO - [pravopis]
bankivskem | BANKIVSKI - zarodnica domače kokoši, Gallus gallus
bankivskih | BANKIVSKI - zarodnica domače kokoši, Gallus gallus
bankivskim | BANKIVSKI - zarodnica domače kokoši, Gallus gallus
banknotama | BANKNOTA - [pravopis]
banknotami | BANKNOTA - [pravopis]
bankomaten | nanašajoč se na bankomat
bankomatih | BANKOMAT - avtomatska elektronska naprava, s pomočjo katere imetnik posebne kartice dviguje gotovino z bančnega računa in opravlja nekatere druge denarne posle
bankomatna | BANKOMATEN - nanašajoč se na bankomat
bankomatne | BANKOMATEN - nanašajoč se na bankomat
bankomatni | BANKOMATEN - nanašajoč se na bankomat
bankomatno | BANKOMATEN - nanašajoč se na bankomat
bankomatom | BANKOMAT - avtomatska elektronska naprava, s pomočjo katere imetnik posebne kartice dviguje gotovino z bančnega računa in opravlja nekatere druge denarne posle
bankomatov | BANKOMAT - avtomatska elektronska naprava, s pomočjo katere imetnik posebne kartice dviguje gotovino z bančnega računa in opravlja nekatere druge denarne posle
bankovcema | BANKOVEC - papirnati denar
bankpostih | BANKPOST - [pravopis]
bankpostom | BANKPOST - [pravopis]
bankpostov | BANKPOST - [pravopis]
bankroterk | BANKROTERKA - [pravopis]
bankrotira | BANKROTIRATI - doživeti bankrot, gospodarsko propasti
bankrotnem | BANKROTEN - nanašajoč se na bankrot
bankrotnih | BANKROTEN - nanašajoč se na bankrot
bankrotnik |
bankrotnim | BANKROTEN - nanašajoč se na bankrot
bankrotoma | BANKROT - ustavitev izplačil, gospodarski polom, stečaj
banksterja | BANKSTER - > BANKSTERSKI - [sprotni] ki je v zvezi z banksterji, osebami, ki pridobivajo korist zase in za svoj krog ljudi z nelegalnim ali pollegalnim vplivanjem na finančne, gospodarske tokove države, ali z dejavnostjo banksterjev
banksterje | BANKSTER - > BANKSTERSKI - [sprotni] ki je v zvezi z banksterji, osebami, ki pridobivajo korist zase in za svoj krog ljudi z nelegalnim ali pollegalnim vplivanjem na finančne, gospodarske tokove države, ali z dejavnostjo banksterjev
banksterji | BANKSTER - > BANKSTERSKI - [sprotni] ki je v zvezi z banksterji, osebami, ki pridobivajo korist zase in za svoj krog ljudi z nelegalnim ali pollegalnim vplivanjem na finančne, gospodarske tokove države, ali z dejavnostjo banksterjev
banksterju | BANKSTER - > BANKSTERSKI - [sprotni] ki je v zvezi z banksterji, osebami, ki pridobivajo korist zase in za svoj krog ljudi z nelegalnim ali pollegalnim vplivanjem na finančne, gospodarske tokove države, ali z dejavnostjo banksterjev
banovanjem | BANOVANJE - opravljanje banskih poslov
banovanjih | BANOVANJE - opravljanje banskih poslov
banovinama | BANOVINA - največja upravna enota
banovinami | BANOVINA - največja upravna enota
banovinska | BANOVINSKI - nanašajoč se na banovino
banovinske | BANOVINSKI - nanašajoč se na banovino
banovinski | nanašajoč se na banovino
banovinsko | BANOVINSKI - nanašajoč se na banovino
bantamskem | BANTAMSKI - nanašajoč se na bantam
bantamskih | BANTAMSKI - nanašajoč se na bantam
bantamskim | BANTAMSKI - nanašajoč se na bantam
bantuidkah | BANTUIDKA - [pravopis]
bantuidkam | BANTUIDKA - [pravopis]
bantuidoma | BANTUID - pripadnik črnskega plemena Bantu
bantujskem | BANTUJSKI - [epravopis] 
bantujskih | BANTUJSKI - [epravopis] 
bantujskim | BANTUJSKI - [epravopis] 
bantustana | BANTUSTAN - območje, rezervat za pripadnike določene etnične skupine
bantustane | BANTUSTAN - območje, rezervat za pripadnike določene etnične skupine
bantustani | BANTUSTAN - območje, rezervat za pripadnike določene etnične skupine
bantustanu | BANTUSTAN - območje, rezervat za pripadnike določene etnične skupine
baptistinj | BAPTISTINJA - pripadnica protestantske verske skupnosti, ki zahteva krst odraslih
baptistkah | BAPTISTKA - [epravopis] pripadnica protestantske verske skupnosti
baptistkam | BAPTISTKA - [epravopis] pripadnica protestantske verske skupnosti
baptistoma | BAPTIST - pripadnik protestantske verske skupnosti, ki zahteva krst odraslih
barabežema | BARABEŽ - ničvreden človek, malopridnež
barabicama | BARABICA - manjšalnica od baraba
barabicami | BARABICA - manjšalnica od baraba
barabičina | BARABIČIN - [pravopis]
barabičine | BARABIČIN - [pravopis]
barabičini | BARABIČIN - [pravopis]
barabičino | BARABIČIN - [pravopis]
barabijama | BARABIJA - malopridno dejanje
barabijami | BARABIJA - malopridno dejanje
barabinoma | BARABIN - ničvreden človek, malopridnež
barabinska | BARABINSKI - [sinonimni]
barabinske | BARABINSKI - [sinonimni]
barabinski | [sinonimni]
barabinsko | BARABINSKI - [sinonimni]
barabonoma | BARABON - ničvreden človek, malopridnež
barabskega | BARABSKI - nanašajoč se na barabe
barabskemu | BARABSKI - nanašajoč se na barabe
barabskima | BARABSKI - nanašajoč se na barabe
barabskimi | BARABSKI - nanašajoč se na barabe
barabstvih | BARABSTVO
barabstvom | BARABSTVO
baračnicah | BARAČNICA
baračnicam | BARAČNICA
barakarica | [pravopis]
barakarice | BARAKARICA - [pravopis]
barakarici | BARAKARICA - [pravopis]
barakarico | BARAKARICA - [pravopis]
barakarjem | BARAKAR - kdor stanuje v baraki
barakarjev | BARAKAR - kdor stanuje v baraki
barakarjih | BARAKAR - kdor stanuje v baraki
barakarska | BARAKARSKI - nanašajoč se na barakarje
barakarske | BARAKARSKI - nanašajoč se na barakarje
barakarski | nanašajoč se na barakarje
barakarsko | BARAKARSKI - nanašajoč se na barakarje
barakicama | BARAKICA - manjšalnica od baraka
barakicami | BARAKICA - manjšalnica od baraka
barakudama | BARAKUDA - velika roparska morska riba, Sphyraena barracuda
barakudami | BARAKUDA - velika roparska morska riba, Sphyraena barracuda
baranjskem | BARANJSKI - [pravopis]
baranjskih | BARANJSKI - [pravopis]
baranjskim | BARANJSKI - [pravopis]
barantačem | BARANTAČ
barantačev | BARANTAČ
barantačih | BARANTAČ
barantajmo | BARANTATI - pogajati se za ceno
barantajta | BARANTATI - pogajati se za ceno
barantajte | BARANTATI - pogajati se za ceno
barantajva | BARANTATI - pogajati se za ceno
barantalca | BARANTALEC
barantalce | BARANTALEC
barantalci | BARANTALEC
barantalcu | BARANTALEC
barantalec |
barantalka | [pravopis]
barantalke | BARANTALKA - [pravopis]
barantalki | BARANTALKA - [pravopis]
barantalko | BARANTALKA - [pravopis]
barantanja | BARANTANJE - glagolnik od barantati
barantanje | glagolnik od barantati
barantanji | BARANTANJE - glagolnik od barantati
barantanju | BARANTANJE - glagolnik od barantati
barantijah | BARANTIJA
barantijam | BARANTIJA
barasaboma | BARASAB - [plan.] vodja odprave
barasahiba | BARASAHIB - [plan.] vodja odprave
barasahibe | BARASAHIB - [plan.] vodja odprave
barasahibi | BARASAHIB - [plan.] vodja odprave
barasahibu | BARASAHIB - [plan.] vodja odprave
barbadoška | BARBADOŠKI - [epravopis] 
barbadoške | BARBADOŠKI - [epravopis] 
barbadoški | [epravopis] 
barbadoško | BARBADOŠKI - [epravopis] 
barbakanah | BARBAKANA - [b.k.] odprtina skozi oporni zid ali podporni zid, ki omogoča odtekanje zaledne ali drenažne vode iz zaledja zidu na prosto
barbakanam | BARBAKANA - [b.k.] odprtina skozi oporni zid ali podporni zid, ki omogoča odtekanje zaledne ali drenažne vode iz zaledja zidu na prosto
barbakanih | BARBAKAN - stavba, ki v srednjeveškem utrdbenem sistemu varuje glavni vhod
barbakanom | BARBAKAN - stavba, ki v srednjeveškem utrdbenem sistemu varuje glavni vhod
barbakanov | BARBAKAN - stavba, ki v srednjeveškem utrdbenem sistemu varuje glavni vhod
barbarizem | po tujem jeziku narejena beseda ali zveza
barbarizma | BARBARIZEM - po tujem jeziku narejena beseda ali zveza
barbarizme | BARBARIZEM - po tujem jeziku narejena beseda ali zveza
barbarizmi | BARBARIZEM - po tujem jeziku narejena beseda ali zveza
barbarizmu | BARBARIZEM - po tujem jeziku narejena beseda ali zveza
barbarkama | BARBARKA - pripadnica neciviliziranih ljudstev
barbarkami | BARBARKA - pripadnica neciviliziranih ljudstev
barbarskem | BARBARSKI - nanašajoč se na barbare
barbarskih | BARBARSKI - nanašajoč se na barbare
barbarskim | BARBARSKI - nanašajoč se na barbare
barbarstev | BARBARSTVO - nekulturno, surovo dejanje
barbarstva | BARBARSTVO - nekulturno, surovo dejanje
barbarstvi | BARBARSTVO - nekulturno, surovo dejanje
barbarstvo | nekulturno, surovo dejanje
barbarstvu | BARBARSTVO - nekulturno, surovo dejanje
barbirjema | BARBIR
barbiturat | uspavalno in pomirjevalno sredstvo
barbituren | > BARBITURATI - [farm.] lipofilni derivati barbiturne kisline z zaviralnim delovanjem na centralni živčni sistem, ki se uporabljajo kot antiepileptiki in splošni anestetiki, nekdaj priljubljena uspavala, npr. fenobarbital, sekobarbital
barbiturna | BARBITUREN - > BARBITURATI - [farm.] lipofilni derivati barbiturne kisline z zaviralnim delovanjem na centralni živčni sistem, ki se uporabljajo kot antiepileptiki in splošni anestetiki, nekdaj priljubljena uspavala, npr. fenobarbital, sekobarbital
barbiturne | BARBITUREN - > BARBITURATI - [farm.] lipofilni derivati barbiturne kisline z zaviralnim delovanjem na centralni živčni sistem, ki se uporabljajo kot antiepileptiki in splošni anestetiki, nekdaj priljubljena uspavala, npr. fenobarbital, sekobarbital
barbiturni | BARBITUREN - > BARBITURATI - [farm.] lipofilni derivati barbiturne kisline z zaviralnim delovanjem na centralni živčni sistem, ki se uporabljajo kot antiepileptiki in splošni anestetiki, nekdaj priljubljena uspavala, npr. fenobarbital, sekobarbital
barbiturno | BARBITUREN - > BARBITURATI - [farm.] lipofilni derivati barbiturne kisline z zaviralnim delovanjem na centralni živčni sistem, ki se uporabljajo kot antiepileptiki in splošni anestetiki, nekdaj priljubljena uspavala, npr. fenobarbital, sekobarbital
barbudskem | BARBUDSKI - [epravopis] 
barbudskih | BARBUDSKI - [epravopis] 
barbudskim | BARBUDSKI - [epravopis] 
bardirajmo | BARDIRATI - [sprotni] ovijati meso s slanino pred peko
bardirajta | BARDIRATI - [sprotni] ovijati meso s slanino pred peko
bardirajte | BARDIRATI - [sprotni] ovijati meso s slanino pred peko
bardirajva | BARDIRATI - [sprotni] ovijati meso s slanino pred peko
bardiranja | BARDIRANJE - [sprotni] ovijanje mesa s slanino pred peko
bardiranje | [sprotni] ovijanje mesa s slanino pred peko
bardiranji | BARDIRANJE - [sprotni] ovijanje mesa s slanino pred peko
bardiranju | BARDIRANJE - [sprotni] ovijanje mesa s slanino pred peko
bareliefen | BASRELIEFEN - upodobljen v basreliefu
bareliefih | BASRELIEF - relief, pri katerem liki le malo izstopajo iz osnovne ploskve, ploski relief
bareliefna | BASRELIEFEN - upodobljen v basreliefu
bareliefne | BASRELIEFEN - upodobljen v basreliefu
bareliefni | BASRELIEFEN - upodobljen v basreliefu
bareliefno | BASRELIEFEN - upodobljen v basreliefu
bareliefom | BASRELIEF - relief, pri katerem liki le malo izstopajo iz osnovne ploskve, ploski relief
bareliefov | BASRELIEF - relief, pri katerem liki le malo izstopajo iz osnovne ploskve, ploski relief
barežastem | BAREŽAST - ki je iz bareža
barežastih | BAREŽAST - ki je iz bareža
barežastim | BAREŽAST - ki je iz bareža
barhantast | ki je iz barhanta
barhantnem | BARHANTEN
barhantnih | BARHANTEN
barhantnim | BARHANTEN
barhantoma | BARHANT - debela, na narobni strani kosmata bombažna tkanina
barhantova | BARHANTOV - nanašajoč se na barhant
barhantove | BARHANTOV - nanašajoč se na barhant
barhantovi | BARHANTOV - nanašajoč se na barhant
barhantovo | BARHANTOV - nanašajoč se na barhant
barhentoma | BARHANT - debela, na narobni strani kosmata bombažna tkanina
bariernega | BARIEREN - [bot.] v zvezi »barierna cona«: plast tkiva v lesu in sekundarni skorji, z večjim deležem parenhima, ki ga prevajalni kambij tvori po poškodbi, zaradi česar razmejuje tkiva, nastala pred poškodbo in po njej in deluje kot zaščita pred patogeni
bariernemu | BARIEREN - [bot.] v zvezi »barierna cona«: plast tkiva v lesu in sekundarni skorji, z večjim deležem parenhima, ki ga prevajalni kambij tvori po poškodbi, zaradi česar razmejuje tkiva, nastala pred poškodbo in po njej in deluje kot zaščita pred patogeni
bariernima | BARIEREN - [bot.] v zvezi »barierna cona«: plast tkiva v lesu in sekundarni skorji, z večjim deležem parenhima, ki ga prevajalni kambij tvori po poškodbi, zaradi česar razmejuje tkiva, nastala pred poškodbo in po njej in deluje kot zaščita pred patogeni
bariernimi | BARIEREN - [bot.] v zvezi »barierna cona«: plast tkiva v lesu in sekundarni skorji, z večjim deležem parenhima, ki ga prevajalni kambij tvori po poškodbi, zaradi česar razmejuje tkiva, nastala pred poškodbo in po njej in deluje kot zaščita pred patogeni
bariglicah | BARIGLICA - manjšalnica od barigla
bariglicam | BARIGLICA - manjšalnica od barigla
barijevega | BARIJEV - nanašajoč se na barij
barijevemu | BARIJEV - nanašajoč se na barij
barijevima | BARIJEV - nanašajoč se na barij
barijevimi | BARIJEV - nanašajoč se na barij
barijskega | BARIJSKI - [pravopis]
barijskemu | BARIJSKI - [pravopis]
barijskima | BARIJSKI - [pravopis]
barijskimi | BARIJSKI - [pravopis]
barikadama | BARIKADA - na hitro postavljena cestna pregrada ali zapreka, zlasti pri oboroženih spopadih
barikadami | BARIKADA - na hitro postavljena cestna pregrada ali zapreka, zlasti pri oboroženih spopadih
barikadnem | BARIKADEN - pridevnik od barikada
barikadnih | BARIKADEN - pridevnik od barikada
barikadnim | BARIKADEN - pridevnik od barikada
barikirajo | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirala | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirale | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirali | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikiralo | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikiramo | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirana | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirane | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirani | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikiranj | BARIKIRANJE - glagolnik od barikirati
barikirano | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirata | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirate | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirati | zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barikirava | BARIKIRATI - zoriti vino v (novih) hrastovih sodih, da se obogati s čreslovino, ki mu da značilen okus
barilčkoma | BARILČEK - manjšalnica od baril(ec)
bariranega | BARIRAN - [pravopis]
bariranemu | BARIRAN - [pravopis]
bariranima | BARIRAN - [pravopis]
bariranimi | BARIRAN - [pravopis]
bariranost | [pravopis]
barisferah | BARISFERA - plast zemeljske oble, ki leži pod litosfero
barisferam | BARISFERA - plast zemeljske oble, ki leži pod litosfero
baristkama | BARISTKA - strokovnjakinja za pripravo mešanih pijač v baru
baristkami | BARISTKA - strokovnjakinja za pripravo mešanih pijač v baru
baritirajo | BARITIRATI - [pravopis]
baritirala | BARITIRATI - [pravopis]
baritirale | BARITIRATI - [pravopis]
baritirali | BARITIRATI - [pravopis]
baritiralo | BARITIRATI - [pravopis]
baritiramo | BARITIRATI - [pravopis]
baritirata | BARITIRATI - [pravopis]
baritirate | BARITIRATI - [pravopis]
baritirati | [pravopis]
baritirava | BARITIRATI - [pravopis]
baritonist | kdor poje bariton
baritonoma | BARITON - moški glas med tenorjem in basom
baritonska | BARITONSKI - nanašajoč se na bariton
baritonske | BARITONSKI - nanašajoč se na bariton
baritonski | nanašajoč se na bariton
baritonsko | BARITONSKI - nanašajoč se na bariton
baritovega | BARITOV - pridevnik od barit
baritovemu | BARITOV - pridevnik od barit
baritovica | raztopina barijevega hidroksida
baritovice | BARITOVICA - raztopina barijevega hidroksida
baritovici | BARITOVICA - raztopina barijevega hidroksida
baritovico | BARITOVICA - raztopina barijevega hidroksida
baritovima | BARITOV - pridevnik od barit
baritovimi | BARITOV - pridevnik od barit
barjankama | BARJANKA - [pravopis]
barjankami | BARJANKA - [pravopis]
barjanskem | BARJANSKI - nanašajoč se na barje
barjanskih | BARJANSKI - nanašajoč se na barje
barjanskim | BARJANSKI - nanašajoč se na barje
barjenosti | BARJENOST - [pravopis]
barjevcema | BARJEVEC - rjavi železovec, ki nastaja v barjih
barjevkama | BARJEVKA - močvirska orhideja z drobnimi rumeno zelenimi cveti, Microstylis monophyllos
barjevkami | BARJEVKA - močvirska orhideja z drobnimi rumeno zelenimi cveti, Microstylis monophyllos
barkarolah | BARKAROLA - pesem beneških gondoljerjev
barkarolam | BARKAROLA - pesem beneških gondoljerjev
barkevikit | [geol.] rjavkasta ali temnorjava monoklinska alkalna rogovača
barmankama | BARMANKA - [pravopis]
barmankami | BARMANKA - [pravopis]
barnabitih | BARNABIT - menih reda, imenovanega po sv. Barnabu
barnabitom | BARNABIT - menih reda, imenovanega po sv. Barnabu
barnabitov | BARNABIT - menih reda, imenovanega po sv. Barnabu
baročnosti | BAROČNOST - značilnost baročnega
barografih | BAROGRAF - priprava, ki stalno zapisuje zračni pritisk
barografom | BAROGRAF - priprava, ki stalno zapisuje zračni pritisk
barografov | BAROGRAF - priprava, ki stalno zapisuje zračni pritisk
barogramih | BAROGRAM - trak, na katerega riše barograf krivuljo zračnega pritiska
barogramom | BAROGRAM - trak, na katerega riše barograf krivuljo zračnega pritiska
barogramov | BAROGRAM - trak, na katerega riše barograf krivuljo zračnega pritiska
barokistih | BAROKIST - umetnik baročne dobe
barokistka | [pravopis]
barokistke | BAROKISTKA - [pravopis]
barokistki | BAROKISTKA - [pravopis]
barokistko | BAROKISTKA - [pravopis]
barokistom | BAROKIST - umetnik baročne dobe
barokistov | BAROKIST - umetnik baročne dobe
barokizira | BAROKIZIRATI - predelovati v baročnem slogu
barokomora | nepredušno zaprt prostor, v katerem se zračni tlak lahko poljubno spreminja in ki se uporablja zlasti v medicini
barokomore | BAROKOMORA - nepredušno zaprt prostor, v katerem se zračni tlak lahko poljubno spreminja in ki se uporablja zlasti v medicini
barokomori | BAROKOMORA - nepredušno zaprt prostor, v katerem se zračni tlak lahko poljubno spreminja in ki se uporablja zlasti v medicini
barokomoro | BAROKOMORA - nepredušno zaprt prostor, v katerem se zračni tlak lahko poljubno spreminja in ki se uporablja zlasti v medicini
barometrih | BAROMETER - priprava za merjenje zračnega pritiska
barometrom | BAROMETER - priprava za merjenje zračnega pritiska
barometrov | BAROMETER - priprava za merjenje zračnega pritiska
baronatoma | BARONAT
barončkoma | BARONČEK - baronov sin
baronesama | BARONESA - baronova hči
baronesami | BARONESA - baronova hči
baronetoma | BARONET - plemič, za stopnjo nižji od barona
baronicama | BARONICA - baronova žena
baronicami | BARONICA - baronova žena
baroničina | BARONIČIN - [epravopis] 
baroničine | BARONIČIN - [epravopis] 
baroničini | BARONIČIN - [epravopis] 
baroničino | BARONIČIN - [epravopis] 
baronijama | BARONIJA - fevdalna baronova posest
baronijami | BARONIJA - fevdalna baronova posest
baronovega | BARONOV - > BARONESA - baronova hči
baronovemu | BARONOV - > BARONESA - baronova hči
baronovima | BARONOV - > BARONESA - baronova hči
baronovimi | BARONOV - > BARONESA - baronova hči
baronovkah | BARONOVKA
baronovkam | BARONOVKA
baronskega | BARONSKI - pridevnik od baron
baronskemu | BARONSKI - pridevnik od baron
baronskima | BARONSKI - pridevnik od baron
baronskimi | BARONSKI - pridevnik od baron
baronstvih | BARONSTVO - baronski naslov
baronstvom | BARONSTVO - baronski naslov
barotropen | [pravopis]
barotropna | BAROTROPEN - [pravopis]
barotropne | BAROTROPEN - [pravopis]
barotropni | BAROTROPEN - [pravopis]
barotropno | BAROTROPEN - [pravopis]
barrancema | BARRANCO - [geog.] erozijski jarek, soteska, z ovršja vulkanskega stožca žarkasto usmerjena po pobočjih navzdol
barremijem | BARREMIJ - [geol.] stopnja spodnje krede med hauterivijem in aptijem
barrettova | BARRETTOV - [esskj] 
barrettove | BARRETTOV - [esskj] 
barrettovi | BARRETTOV - [esskj] 
barrettovo | BARRETTOV - [esskj] 
barriadama | BARRIADA - [geog.] barakarsko naselje v obmestjih velikih mest v Peruju in Ekvadorju
barriadami | BARRIADA - [geog.] barakarsko naselje v obmestjih velikih mest v Peruju in Ekvadorju
