anarhoindividualističnem | ANARHOINDIVIDUALISTIČEN - ki se nagiba k anarhiji in poudarja vlogo posameznika
krščanskosocialističnega | KRŠČANSKOSOCIALISTIČEN - nanašajoč se na krščanski socializem
krščanskosocialističnemu | KRŠČANSKOSOCIALISTIČEN - nanašajoč se na krščanski socializem
krščanskosocialističnima | KRŠČANSKOSOCIALISTIČEN - nanašajoč se na krščanski socializem
krščanskosocialističnimi | KRŠČANSKOSOCIALISTIČEN - nanašajoč se na krščanski socializem
ortokronostratigrafijama | ORTOKRONOSTRATIGRAFIJA - [geol.] geokronologija plasti, ki jo določajo ortokronostratigrafski fosili
ortokronostratigrafijami | ORTOKRONOSTRATIGRAFIJA - [geol.] geokronologija plasti, ki jo določajo ortokronostratigrafski fosili
petinsedemdesetletnicama | PETINSEDEMDESETLETNICA - petinsedemdeseta obletnica
petinsedemdesetletnicami | PETINSEDEMDESETLETNICA - petinsedemdeseta obletnica
praktičnosporazumevalnem | PRAKTIČNOSPORAZUMEVALEN - ki je za praktično sporazumevanje
praktičnosporazumevalnih | PRAKTIČNOSPORAZUMEVALEN - ki je za praktično sporazumevanje
praktičnosporazumevalnim | PRAKTIČNOSPORAZUMEVALEN - ki je za praktično sporazumevanje
primerjalnozgodovinskega | PRIMERJALNOZGODOVINSKI - nanašajoč se na primerjalno zgodovino
primerjalnozgodovinskemu | PRIMERJALNOZGODOVINSKI - nanašajoč se na primerjalno zgodovino
primerjalnozgodovinskima | PRIMERJALNOZGODOVINSKI - nanašajoč se na primerjalno zgodovino
primerjalnozgodovinskimi | PRIMERJALNOZGODOVINSKI - nanašajoč se na primerjalno zgodovino
privatnokapitalističnega | PRIVATNOKAPITALISTIČEN - nanašajoč se na privatni kapital
privatnokapitalističnemu | PRIVATNOKAPITALISTIČEN - nanašajoč se na privatni kapital
privatnokapitalističnima | PRIVATNOKAPITALISTIČEN - nanašajoč se na privatni kapital
privatnokapitalističnimi | PRIVATNOKAPITALISTIČEN - nanašajoč se na privatni kapital
prostorskoinformacijskem | PROSTORSKOINFORMACIJSKI - nanašajoč se na informacije o prostoru
prostorskoinformacijskih | PROSTORSKOINFORMACIJSKI - nanašajoč se na informacije o prostoru
prostorskoinformacijskim | PROSTORSKOINFORMACIJSKI - nanašajoč se na informacije o prostoru
socialnorevolucionarnega | SOCIALNOREVOLUCIONAREN - revolucionaren v povezavi s čim socialnim
socialnorevolucionarnemu | SOCIALNOREVOLUCIONAREN - revolucionaren v povezavi s čim socialnim
socialnorevolucionarnima | SOCIALNOREVOLUCIONAREN - revolucionaren v povezavi s čim socialnim
socialnorevolucionarnimi | SOCIALNOREVOLUCIONAREN - revolucionaren v povezavi s čim socialnim
starocerkvenoslovanskega | STAROCERKVENOSLOVANSKI - nanašajoč se na staro cerkveno slovanščino
starocerkvenoslovanskemu | STAROCERKVENOSLOVANSKI - nanašajoč se na staro cerkveno slovanščino
starocerkvenoslovanskima | STAROCERKVENOSLOVANSKI - nanašajoč se na staro cerkveno slovanščino
starocerkvenoslovanskimi | STAROCERKVENOSLOVANSKI - nanašajoč se na staro cerkveno slovanščino
starocerkvenoslovanščina | stara cerkvena slovanščina
starocerkvenoslovanščine | STAROCERKVENOSLOVANŠČINA - stara cerkvena slovanščina
starocerkvenoslovanščini | STAROCERKVENOSLOVANŠČINA - stara cerkvena slovanščina
starocerkvenoslovanščino | STAROCERKVENOSLOVANŠČINA - stara cerkvena slovanščina
turističnoinformacijskem | TURISTIČNOINFORMACIJSKI - nanašajoč se na turistične informacije
turističnoinformacijskih | TURISTIČNOINFORMACIJSKI - nanašajoč se na turistične informacije
turističnoinformacijskim | TURISTIČNOINFORMACIJSKI - nanašajoč se na turistične informacije
vsezaverodomcesarjevstev | VSEZAVERODOMCESARJEVSTVO - miselnost konservativne smeri v slovenski politiki v 19. stoletju, ki se je izražala v geslu vse za vero, dom, cesarja
vsezaverodomcesarjevstva | VSEZAVERODOMCESARJEVSTVO - miselnost konservativne smeri v slovenski politiki v 19. stoletju, ki se je izražala v geslu vse za vero, dom, cesarja
vsezaverodomcesarjevstvi | VSEZAVERODOMCESARJEVSTVO - miselnost konservativne smeri v slovenski politiki v 19. stoletju, ki se je izražala v geslu vse za vero, dom, cesarja
vsezaverodomcesarjevstvo | miselnost konservativne smeri v slovenski politiki v 19. stoletju, ki se je izražala v geslu vse za vero, dom, cesarja
vsezaverodomcesarjevstvu | VSEZAVERODOMCESARJEVSTVO - miselnost konservativne smeri v slovenski politiki v 19. stoletju, ki se je izražala v geslu vse za vero, dom, cesarja
znanstvenoraziskovalnega | ZNANSTVENORAZISKOVALEN - nanašajoč se na znanstveno raziskovanje
znanstvenoraziskovalnemu | ZNANSTVENORAZISKOVALEN - nanašajoč se na znanstveno raziskovanje
znanstvenoraziskovalnima | ZNANSTVENORAZISKOVALEN - nanašajoč se na znanstveno raziskovanje
znanstvenoraziskovalnimi | ZNANSTVENORAZISKOVALEN - nanašajoč se na znanstveno raziskovanje
